postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_id,matched_local_admin_area_id,name_evidence,match_method,duplicate_extra_source_rows,source_row_count_en,source_row_count_my,reason,matched_township_public_id,v2_status,v2_reason,matched_local_admin_public_id
1605268,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ပန်ဆန်း (ပန်ခမ်း) မြို့နယ်,Pangsang (Panghkam) Township,နောက်ငုံး ကျေးရွာအုပ်စု,Nauk Ngone Village Tract,village_tract,,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6484 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",7c8315d4-ab5a-4b41-974a-fb3cbe249fc9,missing_local_admin_identity,exact pending create could not be rebound to frozen inventory identity,
1605269,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ပန်ဆန်း (ပန်ခမ်း) မြို့နယ်,Pangsang (Panghkam) Township,ဆုတ်ဝိုး ကျေးရွာအုပ်စု,Soke Woe Village Tract,village_tract,,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6484 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",7c8315d4-ab5a-4b41-974a-fb3cbe249fc9,missing_local_admin_identity,exact pending create could not be rebound to frozen inventory identity,
1605276,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ပန်ဆန်း (ပန်ခမ်း) မြို့နယ်,Pangsang (Panghkam) Township,ယောင်ပန် ကျေးရွာအုပ်စု,Yawng Pang Village Tract,village_tract,,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6484 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",7c8315d4-ab5a-4b41-974a-fb3cbe249fc9,missing_local_admin_identity,exact pending create could not be rebound to frozen inventory identity,
1606208,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နားဖန် မြို့နယ်,Narphan Township,ဆုံလုံ ကျေးရွာအုပ်စု,Hson Long Village Tract,village_tract,6456,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6456 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1606226,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နားဖန် မြို့နယ်,Narphan Township,ဈေးသစ် (ဟာခွန်) ကျေးရွာအုပ်စု,Zay Thit (Har Hkun) Village Tract,village_tract,6456,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6456 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1606230,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နားဖန် မြို့နယ်,Narphan Township,ကွန်ညှက် ကျေးရွာအုပ်စု,Kun Hnyet Village Tract,village_tract,6456,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6456 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1606232,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နားဖန် မြို့နယ်,Narphan Township,ဖန်ခရို့ ကျေးရွာအုပ်စု,Hpan Hka Yoet Village Tract,village_tract,6456,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6456 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1607213,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ပန်ဝိုင် မြို့နယ်,Pangwaun Township,ယောင်တီးယား ကျေးရွာအုပ်စု,Yawng Tee Yar Village Tract,village_tract,6451,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6451 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1607217,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ပန်ဝိုင် မြို့နယ်,Pangwaun Township,ယောင်နွန်း ကျေးရွာအုပ်စု,Yawng Nun Village Tract,village_tract,6451,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6451 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1608219,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုင်းမော မြို့နယ်,Mongmao Township,မန်ကွေ့လုံ ကျေးရွာအုပ်စု,Man Kwayt Lun Village Tract,village_tract,6488,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6488 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1608221,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုင်းမော မြို့နယ်,Mongmao Township,မွတ်လုံ ကျေးရွာအုပ်စု,Mut Long Village Tract,village_tract,6488,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6488 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1608232,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုင်းမော မြို့နယ်,Mongmao Township,ကန်ဆေး ကျေးရွာအုပ်စု,Kan Hsay Village Tract,village_tract,6488,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6488 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1608239,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုင်းမော မြို့နယ်,Mongmao Township,စအွတ်မန်ထိုက် ကျေးရွာအုပ်စု,Sa Aut Man Htaik Village Tract,village_tract,6488,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6488 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1609220,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မူဆယ် မြို့နယ်,Muse Township,ဖာပွန်လီဆော ကျေးရွာအုပ်စု,Hpar Pun Li Saw Village Tract,village_tract,6600,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6600 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1609224,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မူဆယ် မြို့နယ်,Muse Township,နမ့်မြဲကချင် ကျေးရွာအုပ်စု,Nam Mye Kachin Village Tract,village_tract,6600,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6600 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1609227,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မူဆယ် မြို့နယ်,Muse Township,ပန်ဆိုင်း ကျေးရွာအုပ်စု,Pang Hseng Village Tract,village_tract,6600,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6600 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1609250,linked_after_review,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မူဆယ် မြို့နယ်,Muse Township,မန့်ကန် ကျေးရွာအုပ်စု,Mant Kant Village Tract,village_tract,6600,,exact_my,deterministic_multi_create_pick,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,linked_after_review,multiple similar creates (2); deterministic pick village_tract:MMR015009032:row12631:village_tract_boundary_Shan_v94.zip_mmr_shn_polbnda_adm4_250k_mimu_1.shp,0588c012-f59a-4cf9-a0a5-bd9911e61e58
1610001,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610002,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610003,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610004,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610005,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၅) ရပ်ကွက်,No (5) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610006,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၆) ရပ်ကွက်,No (6) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610007,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၇) ရပ်ကွက်,No (7) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610008,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၈) ရပ်ကွက်,No (8) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610009,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၉) ရပ်ကွက်,No (9) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610010,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၁၀) ရပ်ကွက်,No (10) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610011,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၁၁) ရပ်ကွက်,No (11) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610012,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၁၂) ရပ်ကွက်,No (12) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610013,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၁၃) ရပ်ကွက်,No (13) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610014,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,အမှတ် (၁၄) ရပ်ကွက်,No (14) Quarter,ward,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1610200,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ့်ခမ်း မြို့နယ်,Namhkan Township,ကောင်းဆာ ကျေးရွာအုပ်စု,Kawng Hsar Village Tract,village_tract,6599,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6599 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1611224,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကွတ်ခိုင် မြို့နယ်,Kutkai Township,အူရာဘွမ်ဇင်လွမ် ကျေးရွာအုပ်စု,Au Rar Bum Zin Lum Village Tract,village_tract,6569,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6569 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1611225,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကွတ်ခိုင် မြို့နယ်,Kutkai Township,ပန်ကိုင်နားမွန်း ကျေးရွာအုပ်စု,Pang Kai Nar Mun Village Tract,village_tract,6569,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6569 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1611226,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကွတ်ခိုင် မြို့နယ်,Kutkai Township,ပန်ကိုင်  (ထက်) ကျေးရွာအုပ်စု,Pang Kai (Upper) Village Tract,village_tract,6569,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6569 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1611236,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကွတ်ခိုင် မြို့နယ်,Kutkai Township,နိမ်လွမ်ဂန်နမ် ကျေးရွာအုပ်စု,Nein Lum Gan Nam Village Tract,village_tract,6569,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6569 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1611237,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကွတ်ခိုင် မြို့နယ်,Kutkai Township,နိမ်လွမ်ဝလိုင်း ကျေးရွာအုပ်စု,Nein Lum Wa Laing Village Tract,village_tract,6569,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6569 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1612263,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကျောက်မဲ မြို့နယ်,Kyaukme Township,ကောင်းကလော ကျေးရွာအုပ်စု,Kawng Ka Law Village Tract,village_tract,6551,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6551 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1612268,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကျောက်မဲ မြို့နယ်,Kyaukme Township,ခွန်ခွါ ကျေးရွာအုပ်စု,Hkun Hkwa Village Tract,village_tract,6551,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6551 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1612270,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကျောက်မဲ မြို့နယ်,Kyaukme Township,ကျောက်လုံးကြီး ကျေးရွာအုပ်စု,Kyauk Lone Gyi Village Tract,village_tract,6551,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6551 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1612271,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကျောက်မဲ မြို့နယ်,Kyaukme Township,ကျောက်ဖြူ ကျေးရွာအုပ်စု,Kyauk Hpyu Village Tract,village_tract,6551,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6551 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1612272,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကျောက်မဲ မြို့နယ်,Kyaukme Township,မြို့သစ် ကျေးရွာအုပ်စု,Myo Thit Village Tract,village_tract,6551,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6551 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1612273,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကျောက်မဲ မြို့နယ်,Kyaukme Township,နမ့်တွေ ကျေးရွာအုပ်စု,Nam Tway Village Tract,village_tract,6551,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6551 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1612274,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကျောက်မဲ မြို့နယ်,Kyaukme Township,အုန်းမစွန် ကျေးရွာအုပ်စု,Ohn Ma Sun Village Tract,village_tract,6551,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6551 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1612275,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),ကျောက်မဲ မြို့နယ်,Kyaukme Township,ပန်းနင်း ကျေးရွာအုပ်စု,Pang Nin Village Tract,village_tract,6551,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6551 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1614242,linked_after_review,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),သီပေါ မြို့နယ်,Hsipaw Township,နားလေ (လီ) ကျေးရွာအုပ်စု,Nar Lay Village Tract,village_tract,6523,,exact_en,deterministic_multi_create_pick,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,linked_after_review,multiple similar creates (2); deterministic pick village_tract:MMR015014043:row11992:village_tract_boundary_Shan_v94.zip_mmr_shn_polbnda_adm4_250k_mimu_1.shp,a0daa25f-dfc4-401c-b09f-70a9d1f09ef7
1614250,linked_after_review,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),သီပေါ မြို့နယ်,Hsipaw Township,နားလေ ကျေးရွာအုပ်စု,Nar Lay (Li) Village Tract,village_tract,6523,,exact_my,deterministic_multi_create_pick,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,linked_after_review,multiple similar creates (2); deterministic pick village_tract:MMR015014043:row11992:village_tract_boundary_Shan_v94.zip_mmr_shn_polbnda_adm4_250k_mimu_1.shp,a0daa25f-dfc4-401c-b09f-70a9d1f09ef7
1615220,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ္မတူ မြို့နယ်,Namtu Township,ဝိန်းမြင့် ကျေးရွာအုပ်စု,Wein Myint Village Tract,village_tract,6560,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6560 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1615221,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ္မတူ မြို့နယ်,Namtu Township,ပန်ယန်း ကျေးရွာအုပ်စု,Pang Yang Village Tract,village_tract,6560,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6560 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1615222,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),နမ္မတူ မြို့နယ်,Namtu Township,ဆန်ပူး ကျေးရွာအုပ်စု,Hsan Pu Village Tract,village_tract,6560,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6560 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1617001,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုးမိတ် မြို့နယ်,Mongmit Township,တောင်ပိုင်း ရပ်ကွက်,Taung Paing Quarter,ward,6558,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6558 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1617002,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုးမိတ် မြို့နယ်,Mongmit Township,မြောက်ပိုင်း ရပ်ကွက်,Myauk Paing Quarter,ward,6558,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6558 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1617003,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုးမိတ် မြို့နယ်,Mongmit Township,လက်ခုတ်တန်း ရပ်ကွက်,Let Khoke Tan Quarter,ward,6558,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6558 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1617004,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုးမိတ် မြို့နယ်,Mongmit Township,ဟော်ကုန်း (ဟော်နန်း) ရပ်ကွက်,Haw Kone (Haw Nan) Quarter,ward,6558,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6558 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1617223,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မိုးမိတ် မြို့နယ်,Mongmit Township,ကြူဆာ ကျေးရွာအုပ်စု,Kyu Hsar Village Tract,village_tract,6558,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6558 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1618210,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မဘိမ်း မြို့နယ်,Mabein Township,လွယ်ဆိုင် ကျေးရွာအုပ်စု,Loi Hseng Village Tract,village_tract,6585,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6585 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1618211,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မဘိမ်း မြို့နယ်,Mabein Township,လွယ်ဝိန်း ကျေးရွာအုပ်စု,Loi Wein Village Tract,village_tract,6585,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6585 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1618212,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မဘိမ်း မြို့နယ်,Mabein Township,ခါဂျစ် ကျေးရွာအုပ်စု,Hkar Gyit Village Tract,village_tract,6585,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6585 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
1618213,missing_local_admin_identity,ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Shan State (North),မဘိမ်း မြို့နယ်,Mabein Township,လွယ်ဆောင်း ကျေးရွာအုပ်စု,Loi Hsawng Village Tract,village_tract,6585,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6585 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
