source_key,entity_type,survivor_core_id,duplicate_core_ids,preserve_survivor_geometry,hard_delete,dependency_counts_survivor,dependency_counts_duplicates,repoint_plan,recommended_decision,review_decision,review_note
village:201566:row6367:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,130565,130577;130585,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,130577:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|130585:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201567:row6370:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,130508,159304,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,159304:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201506:row6384:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,130492,130601,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,130601:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201635:row6416:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,130623,130652,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,130652:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:204222:row6662:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,156589,156640,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,156640:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:221160:row6685:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,156581,156596,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,156596:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:205389:row7462:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,156962,156967,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,156967:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:205376:row7471:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,156962,156967,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,156967:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:204964:row7604:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,154972,154983;155039,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,154983:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|155039:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:204918:row7624:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,154972,154983;155039,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,154983:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|155039:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:204673:row7654:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,156358,156386,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,156386:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:204636:row7781:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,156383,156384,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,156384:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:219352:row7915:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157252,131803,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,131803:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:203481:row7970:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157226,157262,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,157262:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200674:row8137:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,155461,160934,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160934:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200676:row8141:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,155459,160950,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160950:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200363:row8267:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,155773,155802,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,155802:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200685:row8374:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,155457,160931,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160931:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200416:row8380:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,155773,155802,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,155802:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200419:row8387:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,155484,155563;155605,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,155563:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|155605:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:202802:row8434:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157112,160946,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160946:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:202750:row8453:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157137,160921,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160921:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201723:row8569:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,155148,171772,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,171772:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:202506:row8918:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157692,160827,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160827:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:202545:row8980:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157692,160827,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160827:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:202333:row9050:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,122715,172622,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,172622:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200010:row9168:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,130688,130742,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,130742:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200125:row9179:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,130691,130710,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,130710:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200000:row9208:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,130688,130742,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,130742:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:200154:row9277:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,130691,130710,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,130710:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201921:row9300:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157163,161754,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,161754:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201896:row9317:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,161722,172635,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,172635:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201854:row9324:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157181,161718,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,161718:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201853:row9325:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,161719,172677,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,172677:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201863:row9340:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,166027,172634,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,172634:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201866:row9342:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,157175,166032,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166032:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:201850:row9373:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,161736,172676,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,172676:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:178207:row55:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118269,167736,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167736:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177684:row382:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,116723,118150,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,118150:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177715:row395:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118163,167612,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167612:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177704:row449:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118162,167623,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167623:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:222863:row571:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117929,166613,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166613:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177477:row572:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117926,166518,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166518:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177463:row596:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117948,168412,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,168412:{has_point=1|verification=unverified|is_verified=f|type=local_area|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177522:row615:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,166472,166473,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166473:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177577:row633:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117907,160575,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160575:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177555:row650:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117914,160638,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160638:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177493:row658:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,166513,166514,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166514:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177545:row678:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,166472,166473,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166473:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177537:row686:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117939,166475;166516,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166475:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|166516:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177880:row727:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117857,167565,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167565:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177879:row728:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117868,167563;167568,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167563:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|167568:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177847:row730:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117855,167509,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167509:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177887:row733:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117840,172542;172653,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,172542:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|172653:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177893:row735:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117864,167581,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167581:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177855:row765:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117867,167489,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167489:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177757:row811:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117873,167518,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167518:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177874:row818:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117836,166459,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166459:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177834:row833:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117839,167576,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167576:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177765:row853:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117858,167493,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167493:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177771:row861:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117870,167539,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,167539:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:177759:row869:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,117837,117865;167496,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,117865:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|167496:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:178006:row886:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118109,166669,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166669:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:178008:row887:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,118111,166668,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,166668:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
